MCLU,TIME[Myr],Z,NB_P,EBIN
1047,47.25,0.02,0,4.1343581366429285e+47
1047,47.25,0.02,1,7.815998245049504e+46
1047,18.25,0.02,0,5.5547236354259866e+48
1047,18.25,0.02,1,9.046055041519296e+46
1047,58.0,0.02,0,2.1169322649225658e+46
1047,58.0,0.02,1,7.783198859153973e+46
1047,81.75,0.02,0,1.8885168416865968e+46
1047,81.75,0.02,1,7.80631857121784e+46
1047,17.5,0.02,0,5.5524211383182175e+48
1047,17.5,0.02,1,9.026565801462397e+46
1047,22.25,0.02,0,5.502589839910258e+48
1047,22.25,0.02,1,9.023786566043313e+46
1047,55.75,0.02,0,2.0992442376436584e+46
1047,55.75,0.02,1,7.799643216707262e+46
1047,95.5,0.02,0,1.9240705417010662e+46
1047,95.5,0.02,1,7.776391308623467e+46
1047,52.75,0.02,0,2.1740386012778052e+46
1047,52.75,0.02,1,7.81915884499776e+46
1047,68.75,0.02,0,1.9183573556761964e+46
1047,68.75,0.02,1,7.963547479526467e+46
1047,90.75,0.02,0,1.9023516233682662e+46
1047,90.75,0.02,1,7.797147540267459e+46
1047,3.0,0.02,0,1.129404112428212e+49
1047,3.0,0.02,1,5.5404482782611444e+48
1047,23.75,0.02,0,5.5059562228113586e+48
1047,23.75,0.02,1,8.996625435241997e+46
1047,90.0,0.02,0,1.9248225227832213e+46
1047,90.0,0.02,1,7.77284700059893e+46
1047,16.75,0.02,0,5.5521523833362653e+48
1047,16.75,0.02,1,9.058593974035685e+46
1047,85.5,0.02,0,1.8971348571370967e+46
1047,85.5,0.02,1,7.8006612757696e+46
1047,53.5,0.02,0,2.1884817068631795e+46
1047,53.5,0.02,1,7.805276214213956e+46
1047,77.75,0.02,0,1.8939508385466207e+46
1047,77.75,0.02,1,7.96581177509126e+46
1047,50.5,0.02,0,4.132031742687051e+47
1047,50.5,0.02,1,7.795922746516923e+46
1047,13.75,0.02,0,7.343101294666895e+48
1047,13.75,0.02,1,9.23208184117092e+46
1058,13.0,0.02,0,8.471046138078984e+48
1058,13.0,0.02,1,9.95244461543269e+46
1058,54.0,0.02,0,2.1319726270165778e+48
1058,54.0,0.02,1,4.874785462726108e+46
1058,62.75,0.02,0,2.124501742024675e+48
1058,62.75,0.02,1,4.774814779346364e+46
1058,19.5,0.02,0,8.198152469135428e+48
1058,19.5,0.02,1,7.37675358540243e+46
1058,44.75,0.02,0,2.1830994672044507e+48
1058,44.75,0.02,1,5.133187391781282e+46
1058,89.25,0.02,0,2.9085395030055384e+47
1058,89.25,0.02,1,4.437846889988182e+46
1058,24.75,0.02,0,6.981160661840945e+48
1058,24.75,0.02,1,6.705155854213162e+46
1058,15.75,0.02,0,8.192757797782749e+48
1058,15.75,0.02,1,9.936793340291162e+46
1058,78.5,0.02,0,2.891903424984475e+47
1058,78.5,0.02,1,4.756628647804815e+46
1058,97.75,0.02,0,2.9093714300327567e+47
1058,97.75,0.02,1,4.4356605946501464e+46
1058,1.5,0.02,0,5.098696172277379e+49
1058,1.5,0.02,1,1.0277680122899745e+47
1058,48.0,0.02,0,2.150532616727733e+48
1058,48.0,0.02,1,4.872361797140775e+46
1058,74.0,0.02,0,5.573306056632105e+47
1058,74.0,0.02,1,4.777865460095491e+46
1058,48.75,0.02,0,2.1505142895285707e+48
1058,48.75,0.02,1,4.873835103811907e+46
1058,41.0,0.02,0,4.594871986050428e+48
1058,41.0,0.02,1,5.192240992899523e+46
1058,51.75,0.02,0,2.132150435016579e+48
1058,51.75,0.02,1,4.871107470105125e+46
1058,88.75,0.02,0,2.908732566459845e+47
1058,88.75,0.02,1,4.4368964467757797e+46
1058,12.0,0.02,0,8.470685807222761e+48
1058,12.0,0.02,1,9.93024176686347e+46
1058,84.75,0.02,0,2.908727300830568e+47
1058,84.75,0.02,1,4.435986293095703e+46
1058,12.5,0.02,0,8.470910562032171e+48
1058,12.5,0.02,1,9.93383540159671e+46
1058,47.0,0.02,0,2.1826920619094548e+48
1058,47.0,0.02,1,4.874121139403225e+46
1058,20.0,0.02,0,8.199543997462554e+48
1058,20.0,0.02,1,6.940515434672363e+46
1058,36.25,0.02,0,4.8639656924182995e+48
1058,36.25,0.02,1,5.087798808843765e+46
1058,21.5,0.02,0,8.113530687261239e+48
1058,21.5,0.02,1,6.757205382593835e+46
1058,17.25,0.02,0,8.207115011533443e+48
1058,17.25,0.02,1,7.773334158236611e+46
1058,21.0,0.02,0,8.113514049017205e+48
1058,21.0,0.02,1,6.775467258914416e+46
1058,80.0,0.02,0,2.8962990705860624e+47
1058,80.0,0.02,1,4.714896106875653e+46
1058,37.75,0.02,0,4.590157904445287e+48
1058,37.75,0.02,1,5.08207621107874e+46
1058,87.0,0.02,0,2.9092708905250376e+47
1058,87.0,0.02,1,4.435927170759153e+46
1058,28.25,0.02,0,6.927821167188873e+48
1058,28.25,0.02,1,6.354082987358825e+46
1058,5.0,0.02,0,1.3066323458819098e+49
1058,5.0,0.02,1,1.004697572110588e+47
1058,91.25,0.02,0,2.9086569915890634e+47
1058,91.25,0.02,1,4.437467724145971e+46
1058,70.25,0.02,0,1.856346362350103e+48
1058,70.25,0.02,1,4.780974906397173e+46
1058,71.75,0.02,0,5.578837636359442e+47
1058,71.75,0.02,1,4.780628510091813e+46
1058,57.75,0.02,0,2.1233978323895396e+48
1058,57.75,0.02,1,4.777638061692195e+46
1058,77.25,0.02,0,5.5727928302666825e+47
1058,77.25,0.02,1,4.755980029485176e+46
1058,39.5,0.02,0,4.5954086053450365e+48
1058,39.5,0.02,1,5.000894805948315e+46
1058,45.5,0.02,0,2.1830922175969542e+48
1058,45.5,0.02,1,4.911865719661152e+46
1058,6.5,0.02,0,1.2286430423585513e+49
1058,6.5,0.02,1,1.005663320636241e+47
1058,17.75,0.02,0,8.208450629429476e+48
1058,17.75,0.02,1,7.650100615582827e+46
1058,51.25,0.02,0,2.1321019455275186e+48
1058,51.25,0.02,1,4.875402128590487e+46
1058,64.25,0.02,0,2.1249415841759875e+48
1058,64.25,0.02,1,4.779681800167266e+46
1058,73.0,0.02,0,5.573055530106649e+47
1058,73.0,0.02,1,4.779072218063712e+46
1058,50.75,0.02,0,2.1503282042764176e+48
1058,50.75,0.02,1,4.876610542756074e+46
1058,2.75,0.02,0,1.3071519806458344e+49
1058,2.75,0.02,1,1.0049049915531878e+47
1058,48.25,0.02,0,2.1505241788219488e+48
1058,48.25,0.02,1,4.873387856222716e+46
1058,41.5,0.02,0,4.603209644691529e+48
1058,41.5,0.02,1,5.195070693773898e+46
1058,55.75,0.02,0,2.1235425505815728e+48
1058,55.75,0.02,1,4.780153157917312e+46
1058,67.5,0.02,0,1.8425750805893722e+48
1058,67.5,0.02,1,4.772977714864253e+46
1058,62.25,0.02,0,2.124726159690679e+48
1058,62.25,0.02,1,4.774731477980756e+46
1058,25.0,0.02,0,6.981225303490483e+48
1058,25.0,0.02,1,6.698615661135457e+46
1058,35.75,0.02,0,4.586813789564191e+48
1058,35.75,0.02,1,5.089563172843901e+46
1058,69.75,0.02,0,1.8488086907920715e+48
1058,69.75,0.02,1,4.780674886230908e+46
1058,60.0,0.02,0,2.122032430422616e+48
1058,60.0,0.02,1,4.773199240449167e+46
1058,15.25,0.02,0,8.192870187266579e+48
1058,15.25,0.02,1,9.935129102751475e+46
1058,46.0,0.02,0,2.1831272238142375e+48
1058,46.0,0.02,1,4.909456791256055e+46
1058,24.25,0.02,0,6.981105025757651e+48
1058,24.25,0.02,1,6.709993963298615e+46
1058,73.5,0.02,0,5.573108553352049e+47
1058,73.5,0.02,1,4.779142922576857e+46
1058,31.25,0.02,0,6.920688252807077e+48
1058,31.25,0.02,1,6.134655967147672e+46
1058,45.0,0.02,0,2.183100888629794e+48
1058,45.0,0.02,1,5.13334384662303e+46
1058,92.5,0.02,0,2.9090553414284795e+47
1058,92.5,0.02,1,4.43594184056642e+46
1058,97.25,0.02,0,2.9092082383812467e+47
1058,97.25,0.02,1,4.4367992943372365e+46
1058,99.0,0.02,0,2.90043140644541e+47
1058,99.0,0.02,1,4.4335136524697093e+46
1058,53.5,0.02,0,2.132091997553847e+48
1058,53.5,0.02,1,4.875710164136558e+46
1058,37.25,0.02,0,4.590151264204129e+48
1058,37.25,0.02,1,5.083395526296078e+46
1058,7.0,0.02,0,1.228519427960181e+49
1058,7.0,0.02,1,1.004409331563719e+47
1058,5.5,0.02,0,1.2286230137312835e+49
1058,5.5,0.02,1,1.0056341976175486e+47
1058,3.25,0.02,0,1.2291482060982018e+49
1058,3.25,0.02,1,1.0053411103849747e+47
1058,3.75,0.02,0,1.307067483964736e+49
1058,3.75,0.02,1,1.0042804218522568e+47
1058,43.25,0.02,0,2.1820829492957536e+48
1058,43.25,0.02,1,5.137925690015246e+46
1058,72.5,0.02,0,5.5779764869594e+47
1058,72.5,0.02,1,4.780211612258117e+46
1058,65.5,0.02,0,2.129238817317847e+48
1058,65.5,0.02,1,4.775648857959508e+46
1058,60.5,0.02,0,2.121867540397737e+48
1058,60.5,0.02,1,4.77460478268728e+46
1058,99.5,0.02,0,2.900304075931558e+47
1058,99.5,0.02,1,4.434057737407108e+46
1058,38.25,0.02,0,4.590159073701011e+48
1058,38.25,0.02,1,5.082042946486187e+46
1058,31.75,0.02,0,6.924775974248126e+48
1058,31.75,0.02,1,6.139838596775328e+46
1058,39.0,0.02,0,4.59006264840742e+48
1058,39.0,0.02,1,5.033575164368855e+46
1058,50.25,0.02,0,2.150475227718911e+48
1058,50.25,0.02,1,4.868623890217873e+46
1058,1.0,0.02,0,5.244037526990246e+49
1058,1.0,0.02,1,1.7453534129955172e+48
1058,58.5,0.02,0,2.1220729675898418e+48
1058,58.5,0.02,1,4.778340686936445e+46
1058,40.5,0.02,0,4.594911682144511e+48
1058,40.5,0.02,1,5.192976649973524e+46
1058,18.25,0.02,0,8.20859030837193e+48
1058,18.25,0.02,1,7.648588692122282e+46
1058,35.0,0.02,0,4.5868998330114275e+48
1058,35.0,0.02,1,5.086535621040185e+46
1058,25.5,0.02,0,6.94751364779328e+48
1058,25.5,0.02,1,6.689466191532525e+46
1058,0.0,0.02,1,2.4486158612949266e+50
1058,81.5,0.02,0,2.8965330957121702e+47
1058,81.5,0.02,1,4.715845336949426e+46
1058,30.25,0.02,0,6.920730161593016e+48
1058,30.25,0.02,1,6.138889174633967e+46
1058,7.5,0.02,0,1.2285225840163725e+49
1058,7.5,0.02,1,1.0038898633758542e+47
1058,90.75,0.02,0,2.9087181322484535e+47
1058,90.75,0.02,1,4.436489818811187e+46
1058,29.25,0.02,0,6.917927526472427e+48
1058,29.25,0.02,1,6.354924815405001e+46
1058,33.0,0.02,0,6.932924972983397e+48
1058,33.0,0.02,1,6.098403333170684e+46
1058,49.25,0.02,0,2.1505433235860363e+48
1058,49.25,0.02,1,4.873623470838772e+46
1058,40.0,0.02,0,4.59502614446096e+48
1058,40.0,0.02,1,5.196108113186543e+46
1058,88.0,0.02,0,2.909421416040882e+47
1058,88.0,0.02,1,4.436503698788233e+46
1058,81.75,0.02,0,2.8971163273146813e+47
1058,81.75,0.02,1,4.707895243005412e+46
1058,8.75,0.02,0,8.471527160080669e+48
1058,8.75,0.02,1,1.0017914500180882e+47
1058,57.25,0.02,0,2.1234200998676613e+48
1058,57.25,0.02,1,4.774743169883621e+46
1058,36.75,0.02,0,4.8636387704679964e+48
1058,36.75,0.02,1,5.088167533865188e+46
1058,90.25,0.02,0,2.9085868952204235e+47
1058,90.25,0.02,1,4.4375994401591573e+46
1058,9.75,0.02,0,8.471104880725224e+48
1058,9.75,0.02,1,1.001001222699361e+47
1058,28.0,0.02,0,6.927522326560873e+48
1058,28.0,0.02,1,6.533935921808496e+46
1058,100.0,0.02,0,2.900282276824232e+47
1058,100.0,0.02,1,4.432744771750887e+46
1058,71.25,0.02,0,1.8562518364059574e+48
1058,71.25,0.02,1,4.780014318964157e+46
1058,83.75,0.02,0,2.9083354357504146e+47
1058,83.75,0.02,1,4.4386241102926444e+46
1058,98.5,0.02,0,2.9094787009021687e+47
1058,98.5,0.02,1,4.4336125097618e+46
1058,44.25,0.02,0,2.183068323822473e+48
1058,44.25,0.02,1,5.135975205483292e+46
1058,4.75,0.02,0,1.306682066879332e+49
1058,4.75,0.02,1,1.0039727340604659e+47
1058,27.0,0.02,0,6.926875235799774e+48
1058,27.0,0.02,1,6.681157794646188e+46
1058,14.0,0.02,0,8.192876495775892e+48
1058,14.0,0.02,1,9.935526644329808e+46
1058,68.75,0.02,0,1.8488167589366782e+48
1058,68.75,0.02,1,4.778872411923715e+46
1058,15.0,0.02,0,8.192937516718595e+48
1058,15.0,0.02,1,9.935245536976467e+46
1058,74.5,0.02,0,5.573290020446113e+47
1058,74.5,0.02,1,4.778547891636567e+46
1058,46.5,0.02,0,2.1828549140233474e+48
1058,46.5,0.02,1,4.878618927876341e+46
1058,94.5,0.02,0,2.9087843827382534e+47
1058,94.5,0.02,1,4.4357180702942255e+46
1058,23.25,0.02,0,6.981232807873445e+48
1058,23.25,0.02,1,6.755633032879907e+46
1058,53.0,0.02,0,2.1321385420941125e+48
1058,53.0,0.02,1,4.87033980320924e+46
1058,27.5,0.02,0,6.926794784439681e+48
1058,27.5,0.02,1,6.684041066785316e+46
1058,81.0,0.02,0,2.8965494847609426e+47
1058,81.0,0.02,1,4.714509751026458e+46
1058,79.0,0.02,0,2.896176103496882e+47
1058,79.0,0.02,1,4.714274777680979e+46
1058,66.5,0.02,0,2.129157199194077e+48
1058,66.5,0.02,1,4.774206017178295e+46
1058,38.5,0.02,0,4.590175213363664e+48
1058,38.5,0.02,1,5.080514142866744e+46
1058,33.5,0.02,0,6.931704537409967e+48
1058,33.5,0.02,1,6.102479998350025e+46
1058,16.75,0.02,0,8.191841222519975e+48
1058,16.75,0.02,1,9.350518854048724e+46
1058,98.25,0.02,0,2.90929963448484e+47
1058,98.25,0.02,1,4.435929113965847e+46
1058,19.0,0.02,0,8.196602813448074e+48
1058,19.0,0.02,1,7.606502953146956e+46
1058,82.25,0.02,0,2.906217464899726e+47
1058,82.25,0.02,1,4.4719336023773543e+46
1058,43.75,0.02,0,2.1816604277770943e+48
1058,43.75,0.02,1,5.133858426585163e+46
1058,0.5,0.02,0,2.141153465195127e+50
1058,0.5,0.02,1,1.316242651559467e+49
1058,75.0,0.02,0,5.573160339975181e+47
1058,75.0,0.02,1,4.757833195038834e+46
1058,26.0,0.02,0,6.947460603872383e+48
1058,26.0,0.02,1,6.692313140928748e+46
1058,8.0,0.02,0,1.2285158159886906e+49
1058,8.0,0.02,1,1.006480297112677e+47
1058,42.25,0.02,0,4.6037119736195686e+48
1058,42.25,0.02,1,5.139065284668061e+46
1058,66.0,0.02,0,2.1292516877971597e+48
1058,66.0,0.02,1,4.774658463014017e+46
1058,83.25,0.02,0,2.9062545807083963e+47
1058,83.25,0.02,1,4.469079502537456e+46
1058,76.75,0.02,0,5.572746549736302e+47
1058,76.75,0.02,1,4.756704418070028e+46
1058,54.5,0.02,0,2.1329587104078856e+48
1058,54.5,0.02,1,4.776634472786108e+46
1058,96.75,0.02,0,2.9094474874891585e+47
1058,96.75,0.02,1,4.437099131009771e+46
1058,11.75,0.02,0,8.470503128884962e+48
1058,11.75,0.02,1,9.942760843744426e+46
1058,9.25,0.02,0,8.471006558270498e+48
1058,9.25,0.02,1,1.0012123764838143e+47
1058,72.0,0.02,0,5.578910013552657e+47
1058,72.0,0.02,1,4.780028003648995e+46
1058,18.5,0.02,0,8.207186474058965e+48
1058,18.5,0.02,1,7.623178998220915e+46
1058,21.75,0.02,0,8.11312173742601e+48
1058,21.75,0.02,1,6.753807403138936e+46
1058,95.25,0.02,0,2.909066666565576e+47
1058,95.25,0.02,1,4.436100822219145e+46
1058,56.75,0.02,0,2.1235333069566324e+48
1058,56.75,0.02,1,4.782041535966612e+46
1058,59.5,0.02,0,2.1219904606102094e+48
1058,59.5,0.02,1,4.776959154069648e+46
1058,61.0,0.02,0,2.121872796899462e+48
1058,61.0,0.02,1,4.774513021605974e+46
1058,82.75,0.02,0,2.9064594793251764e+47
1058,82.75,0.02,1,4.47122455941857e+46
1058,86.5,0.02,0,2.909238773396435e+47
1058,86.5,0.02,1,4.435048292951377e+46
1058,29.75,0.02,0,6.917929227851911e+48
1058,29.75,0.02,1,6.135633161735406e+46
1058,26.5,0.02,0,6.947457036200959e+48
1058,26.5,0.02,1,6.692704471479485e+46
1058,59.0,0.02,0,2.1219708920418943e+48
1058,59.0,0.02,1,4.77848331174165e+46
1058,34.5,0.02,0,4.584155017695982e+48
1058,34.5,0.02,1,5.15443625856365e+46
1058,76.25,0.02,0,5.572496818165122e+47
1058,76.25,0.02,1,4.758415547241399e+46
1058,20.5,0.02,0,8.199011853757486e+48
1058,20.5,0.02,1,6.934453758604159e+46
1058,93.0,0.02,0,2.9083053267333195e+47
1058,93.0,0.02,1,4.4373461706532034e+46
1058,89.75,0.02,0,2.908808407478893e+47
1058,89.75,0.02,1,4.4352458928332577e+46
1058,52.5,0.02,0,2.133029735454906e+48
1058,52.5,0.02,1,4.78051012910467e+46
1058,91.75,0.02,0,2.9088086647276634e+47
1058,91.75,0.02,1,4.437136896403938e+46
1058,42.75,0.02,0,2.182202680071383e+48
1058,42.75,0.02,1,5.135518270267059e+46
1058,84.25,0.02,0,2.9085366356324044e+47
1058,84.25,0.02,1,4.436775837449226e+46
1058,78.25,0.02,0,5.5706119240170255e+47
1058,78.25,0.02,1,4.755494911632074e+46
1058,22.25,0.02,0,7.000954201205658e+48
1058,22.25,0.02,1,6.753081649828696e+46
1058,6.0,0.02,0,1.2286347951798508e+49
1058,6.0,0.02,1,1.0058042830394097e+47
1058,56.25,0.02,0,2.1235962129445977e+48
1058,56.25,0.02,1,4.77531987068823e+46
1058,85.5,0.02,0,2.9090445134215995e+47
1058,85.5,0.02,1,4.434748954233965e+46
1058,16.25,0.02,0,8.191824249493628e+48
1058,16.25,0.02,1,9.848231878262435e+46
1058,2.25,0.02,0,1.3071654125864932e+49
1058,2.25,0.02,1,1.0031978580065617e+47
1058,63.25,0.02,0,2.1249534574745788e+48
1058,63.25,0.02,1,4.777580015173785e+46
1058,68.25,0.02,0,1.848804261630443e+48
1058,68.25,0.02,1,4.779550236690925e+46
1058,23.75,0.02,0,6.98110913895427e+48
1058,23.75,0.02,1,6.709844376914489e+46
1058,4.25,0.02,0,1.3070501780111979e+49
1058,4.25,0.02,1,1.0051117521606142e+47
1058,22.75,0.02,0,7.001168071719423e+48
1058,22.75,0.02,1,6.731112112430371e+46
1058,28.75,0.02,0,6.918262433847838e+48
1058,28.75,0.02,1,6.357252636555223e+46
1058,64.75,0.02,0,2.1248291641775162e+48
1058,64.75,0.02,1,4.779655408319635e+46
1058,11.25,0.02,0,8.471031606679951e+48
1058,11.25,0.02,1,1.0029675305350614e+47
1058,95.0,0.02,0,2.9089953505489315e+47
1058,95.0,0.02,1,4.4349412868062073e+46
1058,35.25,0.02,0,4.586852650405027e+48
1058,35.25,0.02,1,5.085551754141291e+46
1058,49.75,0.02,0,2.1505329624533978e+48
1058,49.75,0.02,1,4.874695073769269e+46
1058,95.75,0.02,0,2.909166302248438e+47
1058,95.75,0.02,1,4.4365594170478437e+46
1058,87.5,0.02,0,2.909460751940543e+47
1058,87.5,0.02,1,4.4352148800421397e+46
1058,96.25,0.02,0,2.9093831617731724e+47
1058,96.25,0.02,1,4.4359931094249037e+46
1058,70.75,0.02,0,1.8562745420175225e+48
1058,70.75,0.02,1,4.780341772201146e+46
1058,10.75,0.02,0,8.47108611188935e+48
1058,10.75,0.02,1,1.0023387305467357e+47
1058,13.5,0.02,0,8.471294048307972e+48
1058,13.5,0.02,1,9.941919926744646e+46
1058,61.75,0.02,0,2.124729375246282e+48
1058,61.75,0.02,1,4.77816046805576e+46
1058,34.0,0.02,0,4.584124940785693e+48
1058,34.0,0.02,1,6.091131479237915e+46
1058,58.25,0.02,0,2.122186244571377e+48
1058,58.25,0.02,1,4.775305993523599e+46
1058,61.5,0.02,0,2.1218650222868723e+48
1058,61.5,0.02,1,4.775508614885668e+46
1058,75.75,0.02,0,5.572383542259586e+47
1058,75.75,0.02,1,4.758881458580194e+46
1058,94.0,0.02,0,2.908592225782913e+47
1058,94.0,0.02,1,4.436874248388198e+46
1058,32.0,0.02,0,6.924816421789221e+48
1058,32.0,0.02,1,6.134683053465603e+46
1058,85.0,0.02,0,2.908850270011304e+47
1058,85.0,0.02,1,4.436074195306579e+46
1058,41.75,0.02,0,4.603780670827992e+48
1058,41.75,0.02,1,5.133828124868716e+46
1058,79.5,0.02,0,2.8963376711656954e+47
1058,79.5,0.02,1,4.713615145874865e+46
1058,63.75,0.02,0,2.1249862083903637e+48
1058,63.75,0.02,1,4.774764199195827e+46
1058,55.25,0.02,0,2.1235337645240542e+48
1058,55.25,0.02,1,4.780500195578953e+46
1058,67.0,0.02,0,2.1291453793553857e+48
1058,67.0,0.02,1,4.775937012933745e+46
1058,75.25,0.02,0,5.572340430389686e+47
1058,75.25,0.02,1,4.75859102621448e+46
1058,65.0,0.02,0,2.1248387479676545e+48
1058,65.0,0.02,1,4.779218792955201e+46
1058,1.75,0.02,0,5.064384131588749e+49
1058,1.75,0.02,1,1.0165875644308648e+47
1058,68.0,0.02,0,1.842518869497368e+48
1058,68.0,0.02,1,4.778896092363672e+46
1058,80.5,0.02,0,2.8966481929764063e+47
1058,80.5,0.02,1,4.712433195391651e+46
1058,14.5,0.02,0,8.193083464738132e+48
1058,14.5,0.02,1,9.932014554377442e+46
1058,92.0,0.02,0,2.9090640803132793e+47
1058,92.0,0.02,1,4.4351682991440336e+46
1058,55.0,0.02,0,2.1235406138113532e+48
1058,55.0,0.02,1,4.780010220827609e+46
1058,77.75,0.02,0,5.571538604818072e+47
1058,77.75,0.02,1,4.755689627521964e+46
1058,88.25,0.02,0,2.9088015873725675e+47
1058,88.25,0.02,1,4.4370630865835313e+46
1058,10.25,0.02,0,8.471086892378489e+48
1058,10.25,0.02,1,1.0020592912324153e+47
1058,52.0,0.02,0,2.132125500648687e+48
1058,52.0,0.02,1,4.870566455163524e+46
1058,69.25,0.02,0,1.8488223196089715e+48
1058,69.25,0.02,1,4.778823057926391e+46
1058,32.5,0.02,0,6.933193488502352e+48
1058,32.5,0.02,1,6.102769310515487e+46
1058,93.5,0.02,0,2.908412798323336e+47
1058,93.5,0.02,1,4.4377158134080837e+46
1058,86.0,0.02,0,2.9089131936011885e+47
1058,86.0,0.02,1,4.4372704113546705e+46
1058,47.5,0.02,0,2.1504996024647795e+48
1058,47.5,0.02,1,4.875338560648586e+46
1058,30.75,0.02,0,6.920758602175674e+48
1058,30.75,0.02,1,6.135903707699631e+46
1058,8.25,0.02,0,1.2285503582650461e+49
1058,8.25,0.02,1,1.0060114203352782e+47
1087,19.75,0.02,0,1.0180648930179146e+49
1087,19.75,0.02,1,1.5152361267332425e+47
1087,82.25,0.02,0,1.6045946854430192e+46
1087,82.25,0.02,1,1.1463303837021648e+47
1087,95.75,0.02,0,1.5994415782092958e+46
1087,95.75,0.02,1,1.150026236701815e+47
1087,29.75,0.02,0,2.4089405846487085e+46
1087,29.75,0.02,1,1.4454689269504799e+47
1087,68.0,0.02,0,1.439973358180225e+46
1087,68.0,0.02,1,1.1620091476028945e+47
1087,37.5,0.02,0,2.450939177210218e+46
1087,37.5,0.02,1,1.4316533046853723e+47
1087,24.0,0.02,0,2.444965724381661e+46
1087,24.0,0.02,1,1.4428113324105995e+47
1087,2.25,0.02,0,4.4482472871586263e+45
1087,2.25,0.02,1,8.677871676141267e+49
1087,73.0,0.02,0,1.65835280211932e+46
1087,73.0,0.02,1,1.1401587011297667e+47
1087,74.5,0.02,0,1.5920754509186574e+46
1087,74.5,0.02,1,1.147126434225905e+47
1087,62.5,0.02,0,1.2166315347548312e+46
1087,62.5,0.02,1,1.3792545993868884e+47
1087,78.75,0.02,0,1.6522920034816404e+46
1087,78.75,0.02,1,1.1411730125267726e+47
1087,18.5,0.02,0,1.1800854686958697e+49
1087,18.5,0.02,1,1.5199003407125351e+47
1087,19.25,0.02,0,8.842686746245217e+48
1087,19.25,0.02,1,1.5154611285051416e+47
1087,71.75,0.02,0,1.5011088332177854e+46
1087,71.75,0.02,1,1.155937652297977e+47
1087,30.5,0.02,0,2.4388253369988455e+46
1087,30.5,0.02,1,1.4337940413717755e+47
1087,55.25,0.02,0,1.4414063698131523e+46
1087,55.25,0.02,1,1.356111771688743e+47
1087,32.5,0.02,0,2.3957923710420554e+46
1087,32.5,0.02,1,1.437973555786682e+47
1087,26.25,0.02,0,2.419145288815255e+46
1087,26.25,0.02,1,1.4448288201032666e+47
1087,32.0,0.02,0,2.443146517788347e+46
1087,32.0,0.02,1,1.433452727403879e+47
1087,57.5,0.02,0,1.1673078535540744e+46
1087,57.5,0.02,1,1.3837305314209552e+47
1087,43.25,0.02,0,1.0100723545023763e+46
1087,43.25,0.02,1,1.4289325184988342e+47
1087,7.75,0.02,0,6.742396996114915e+48
1087,7.75,0.02,1,8.937683602166977e+48
1087,88.0,0.02,0,1.6714409380878103e+46
1087,88.0,0.02,1,1.1404274445777954e+47
1087,60.25,0.02,0,1.2117364727086856e+46
1087,60.25,0.02,1,1.379551798904474e+47
1087,69.5,0.02,0,1.4660913359198287e+46
1087,69.5,0.02,1,1.1592202112468743e+47
1087,10.0,0.02,0,8.916477862012646e+48
1087,10.0,0.02,1,8.608540816648919e+48
1087,27.0,0.02,0,2.412173736185059e+46
1087,27.0,0.02,1,1.4452746191212574e+47
1087,78.0,0.02,0,1.6392855975709144e+46
1087,78.0,0.02,1,1.1426896680652797e+47
1087,97.75,0.02,0,1.6146498231059438e+46
1087,97.75,0.02,1,1.1491727157309111e+47
1087,77.25,0.02,0,1.6632632592645777e+46
1087,77.25,0.02,1,1.1399321201272652e+47
1087,4.25,0.02,0,4.251637926358472e+47
1087,4.25,0.02,1,1.5736878797413716e+49
1087,73.75,0.02,0,1.5738819223278062e+46
1087,73.75,0.02,1,1.148520289492963e+47
1087,63.0,0.02,0,1.1560430681818154e+46
1087,63.0,0.02,1,1.3854282024999818e+47
1087,85.0,0.02,0,1.5798658658152134e+46
1087,85.0,0.02,1,1.149513206714764e+47
1087,95.0,0.02,0,1.6914792160406257e+46
1087,95.0,0.02,1,1.1403340478807365e+47
1087,38.25,0.02,0,2.43531287333464e+46
1087,38.25,0.02,1,1.4314221016321658e+47
1087,54.5,0.02,0,1.2010399400241197e+46
1087,54.5,0.02,1,1.3802032558995876e+47
1087,91.5,0.02,0,1.601593814740371e+46
1087,91.5,0.02,1,1.1480840975770334e+47
1087,23.5,0.02,0,2.400266109557287e+46
1087,23.5,0.02,1,1.447246831071269e+47
1087,70.25,0.02,0,1.437721027267382e+46
1087,70.25,0.02,1,1.1621891104785225e+47
1087,37.0,0.02,0,2.4116809714663617e+46
1087,37.0,0.02,1,1.435513285468084e+47
1087,47.5,0.02,0,1.1318644918184545e+46
1087,47.5,0.02,1,1.3865318906950593e+47
1087,68.75,0.02,0,1.492041508822598e+46
1087,68.75,0.02,1,1.1565524265232996e+47
1087,81.5,0.02,0,1.5854192510318982e+46
