Z,MCLU,TIME[Myr],NB_P
0.02,1089,39.0,0.5059760956175299
0.02,1089,0.0,1.0
0.02,1089,46.0,0.5081967213114754
0.02,1089,11.25,0.5959595959595959
0.02,1089,44.75,0.5203252032520326
0.02,1089,50.25,0.5127118644067796
0.02,1089,75.25,0.5087719298245614
0.02,1089,61.0,0.4805194805194805
0.02,1089,13.5,0.6020408163265306
0.02,1089,87.25,0.5
0.02,1089,56.0,0.49356223175965663
0.02,1089,15.0,0.5709342560553633
0.02,1089,42.5,0.5101214574898786
0.02,1089,67.5,0.48034934497816595
0.02,1089,7.0,0.5913621262458472
0.02,1089,41.25,0.56
0.02,1089,21.25,0.5652173913043478
0.02,1089,22.75,0.5457875457875457
0.02,1089,71.0,0.5087719298245614
0.02,1089,35.5,0.5680933852140078
0.02,1089,80.75,0.47297297297297297
0.02,1089,41.75,0.5100401606425703
0.02,1089,58.75,0.4956896551724138
0.02,1089,51.0,0.5234042553191489
0.02,1089,25.5,0.5882352941176471
0.02,1089,29.0,0.5893536121673004
0.02,1089,66.75,0.47161572052401746
0.02,1089,0.75,0.6314199395770392
0.02,1089,39.75,0.5258964143426295
0.02,1089,12.0,0.5878378378378378
0.02,1089,64.5,0.4824561403508772
0.02,1089,83.0,0.4909090909090909
0.02,1089,17.75,0.5957446808510638
0.02,1089,14.25,0.6006825938566553
0.02,1089,28.25,0.5811320754716981
0.02,1089,33.25,0.5680933852140078
0.02,1089,86.5,0.5068493150684932
0.02,1089,90.75,0.4930232558139535
0.02,1089,93.0,0.4719626168224299
0.02,1089,45.5,0.5081967213114754
0.02,1089,40.5,0.5059760956175299
0.02,1089,90.0,0.47685185185185186
0.02,1089,52.5,0.49145299145299143
0.02,1089,31.25,0.5681818181818182
0.02,1089,80.25,0.4774774774774775
0.02,1089,65.25,0.4868421052631579
0.02,1089,34.0,0.5465116279069767
0.02,1089,9.25,0.6066666666666667
0.02,1089,85.75,0.4840182648401826
0.02,1089,24.75,0.5666666666666667
0.02,1089,3.5,0.6514657980456026
0.02,1089,96.5,0.47417840375586856
0.02,1089,36.25,0.5625
0.02,1089,6.5,0.6179401993355482
0.02,1089,34.75,0.5310077519379846
0.02,1089,44.0,0.49387755102040815
0.02,1089,98.5,0.4647887323943662
0.02,1089,17.0,0.5913978494623656
0.02,1089,54.0,0.49145299145299143
0.02,1089,76.0,0.5
0.02,1089,16.25,0.5669014084507042
0.02,1089,20.5,0.5776173285198556
0.02,1089,94.25,0.5233644859813084
0.02,1089,51.75,0.5042372881355932
0.02,1089,88.75,0.4675925925925926
0.02,1089,93.5,0.4719626168224299
0.02,1089,49.0,0.497907949790795
0.02,1089,63.75,0.49122807017543857
0.02,1089,97.25,0.460093896713615
0.02,1089,84.5,0.4520547945205479
0.02,1089,99.25,0.4694835680751174
0.02,1089,2.75,0.6517571884984026
0.02,1089,22.0,0.583941605839416
0.02,1089,83.75,0.4909090909090909
0.02,1089,15.5,0.5818815331010453
0.02,1089,79.5,0.49099099099099097
0.02,1089,49.75,0.5466101694915254
0.02,1089,72.25,0.4605263157894737
0.02,1089,46.75,0.5537190082644629
0.02,1089,12.75,0.6190476190476191
0.02,1092,17.5,0.5419354838709678
0.02,1092,72.0,0.44528301886792454
0.02,1092,83.75,0.48091603053435117
0.02,1092,26.0,0.5068493150684932
0.02,1092,59.75,0.45555555555555555
0.02,1092,33.0,0.4913494809688581
0.02,1092,21.0,0.5348837209302325
0.02,1092,1.75,0.581267217630854
0.02,1092,64.0,0.47368421052631576
0.02,1092,98.75,0.4549019607843137
0.02,1092,65.25,0.4548872180451128
0.02,1092,54.75,0.46296296296296297
0.02,1092,69.0,0.4606741573033708
0.02,1092,16.25,0.5286624203821656
0.02,1092,16.75,0.5591054313099042
0.02,1092,62.75,0.45692883895131087
0.02,1092,26.75,0.5189003436426117
0.02,1092,48.5,0.4963768115942029
0.02,1092,28.5,0.49828178694158076
0.02,1092,23.0,0.5405405405405406
0.02,1092,28.0,0.5
0.02,1092,50.25,0.46715328467153283
0.02,1092,38.0,0.4823943661971831
0.02,1092,6.75,0.5795795795795796
0.02,1092,93.75,0.4689922480620155
0.02,1092,95.75,0.4728682170542636
0.02,1092,77.0,0.4772727272727273
0.02,1092,52.75,0.4907749077490775
0.02,1092,60.75,0.4684014869888476
0.02,1092,8.75,0.5562310030395137
0.02,1092,23.5,0.4711864406779661
0.02,1092,68.25,0.4774436090225564
0.02,1092,85.75,0.4541984732824427
0.02,1092,97.5,0.44357976653696496
0.02,1092,67.75,0.462406015037594
0.02,1092,3.75,0.5988538681948424
0.02,1092,64.5,0.4606741573033708
0.02,1092,55.25,0.483271375464684
0.02,1092,74.5,0.44360902255639095
0.02,1092,90.0,0.47126436781609193
0.02,1092,83.25,0.4448669201520912
0.02,1092,33.5,0.4738675958188153
0.02,1092,47.75,0.49458483754512633
0.02,1092,93.25,0.46511627906976744
0.02,1092,80.0,0.4714828897338403
0.02,1092,20.5,0.5382059800664452
0.02,1092,61.5,0.46296296296296297
0.02,1092,32.25,0.4826388888888889
0.02,1092,98.25,0.4669260700389105
0.02,1092,41.5,0.48056537102473496
0.02,1092,60.25,0.4684014869888476
0.02,1092,71.5,0.4699248120300752
0.02,1092,49.75,0.4744525547445255
0.02,1092,9.25,0.5412844036697247
0.02,1092,7.5,0.5705705705705706
0.02,1092,4.25,0.5677233429394812
0.02,1092,5.0,0.5760233918128655
0.02,1092,57.75,0.4626865671641791
0.02,1092,97.0,0.46511627906976744
0.02,1092,87.5,0.46564885496183206
0.02,1092,80.75,0.4866920152091255
0.02,1092,51.0,0.4744525547445255
0.02,1092,42.25,0.49466192170818507
0.02,1092,52.25,0.4742647058823529
0.02,1092,67.0,0.45692883895131087
0.02,1092,1.25,0.5978552278820375
0.02,1092,78.25,0.48091603053435117
0.02,1092,54.0,0.45185185185185184
0.02,1092,24.25,0.5204081632653061
0.02,1092,46.5,0.49458483754512633
0.02,1092,34.25,0.5
0.02,1092,0.0,1.0
0.02,1092,40.25,0.5
0.02,1092,10.0,0.5640243902439024
0.02,1092,39.25,0.5017667844522968
0.02,1092,44.0,0.48028673835125446
0.02,1092,65.75,0.4699248120300752
0.02,1092,53.5,0.45925925925925926
0.02,1092,11.75,0.5510835913312694
0.02,1092,76.5,0.46037735849056605
0.02,1092,49.0,0.4927007299270073
0.02,1092,13.0,0.5566037735849056
0.02,1092,37.25,0.48936170212765956
0.02,1092,95.0,0.47674418604651164
0.02,1092,59.0,0.48134328358208955
0.02,1092,6.25,0.5870206489675516
0.02,1092,36.0,0.49823321554770317
0.02,1092,18.75,0.5374592833876222
0.02,1092,92.0,0.44787644787644787
0.02,1092,20.0,0.5445544554455446
0.02,1092,99.5,0.4666666666666667
0.02,1092,62.0,0.45149253731343286
0.02,1092,31.0,0.5363321799307958
0.02,1092,70.75,0.46616541353383456
0.02,1092,36.75,0.46996466431095407
0.02,1092,88.75,0.45977011494252873
0.02,1092,51.5,0.47058823529411764
0.02,1092,44.75,0.5035971223021583
0.02,1092,22.25,0.5302013422818792
0.02,1092,25.5,0.523972602739726
0.02,1092,58.5,0.4684014869888476
0.02,1092,0.5,0.5886889460154242
0.02,1092,100.0,0.47244094488188976
0.02,1092,34.75,0.5070422535211268
0.02,1092,10.5,0.549079754601227
0.02,1092,56.5,0.45185185185185184
0.02,1092,88.25,0.4732824427480916
0.02,1092,72.75,0.4772727272727273
0.02,1092,15.5,0.5523809523809524
0.02,1092,12.5,0.5125
0.02,1092,96.25,0.4728682170542636
0.02,1092,24.75,0.5154639175257731
0.02,1092,29.25,0.5017182130584192
0.02,1092,75.75,0.4734848484848485
0.02,1092,79.5,0.4790874524714829
0.02,1092,81.25,0.45454545454545453
0.02,1092,39.75,0.5
0.02,1092,35.5,0.5017543859649123
0.02,1092,79.0,0.4734848484848485
0.02,1092,46.0,0.48375451263537905
0.02,1092,27.25,0.4896551724137931
0.02,1092,70.25,0.48120300751879697
0.02,1092,57.25,0.45724907063197023
0.02,1092,29.75,0.5259515570934256
0.02,1092,8.0,0.5795795795795796
0.02,1092,75.25,0.4716981132075472
0.02,1092,21.75,0.5181518151815182
0.02,1092,3.0,0.5880681818181818
0.02,1092,84.5,0.4618320610687023
0.02,1092,91.25,0.47126436781609193
0.02,1092,31.75,0.5155709342560554
0.02,1092,5.5,0.5875370919881305
0.02,1092,30.5,0.5086505190311419
0.02,1092,38.5,0.49295774647887325
0.02,1092,86.25,0.4674329501915709
0.02,1092,15.0,0.5396825396825397
0.02,1092,47.25,0.4584837545126354
0.02,1092,66.5,0.462406015037594
0.02,1092,94.5,0.4689922480620155
0.02,1092,14.25,0.5520504731861199
0.02,1092,18.0,0.5522875816993464
0.02,1092,82.5,0.4790874524714829
0.02,1092,45.25,0.4693140794223827
0.02,1092,77.75,0.467680608365019
0.02,1092,82.0,0.4696969696969697
0.02,1092,42.75,0.475
0.02,1092,56.0,0.4684014869888476
0.02,1092,85.0,0.4732824427480916
0.02,1092,74.0,0.4849624060150376
0.02,1092,89.5,0.4904214559386973
0.02,1092,87.0,0.45977011494252873
0.02,1092,2.5,0.6078431372549019
0.02,1092,90.75,0.47509578544061304
0.02,1092,19.25,0.5374592833876222
0.02,1092,73.25,0.4490566037735849
0.02,1092,13.75,0.5566037735849056
0.02,1092,69.5,0.47547169811320755
0.02,1092,92.5,0.4844961240310077
0.02,1092,43.5,0.4712230215827338
0.02,1092,63.25,0.45318352059925093
0.02,1092,41.0,0.48226950354609927
0.02,1092,11.25,0.5603715170278638
0.02,1044,20.5,0.603225806451613
0.02,1044,84.75,0.5576208178438662
0.02,1044,98.5,0.596958174904943
0.02,1044,30.75,0.597972972972973
0.02,1044,70.0,0.5867158671586716
0.02,1044,38.75,0.5570934256055363
0.02,1044,24.75,0.6
0.02,1044,2.25,0.6540697674418605
0.02,1044,75.25,0.5703703703703704
0.02,1044,76.75,0.5925925925925926
0.02,1044,64.25,0.5636363636363636
0.02,1044,81.0,0.6029411764705882
0.02,1044,19.0,0.6451612903225806
0.02,1044,19.75,0.6258064516129033
0.02,1044,73.75,0.562962962962963
0.02,1044,31.5,0.576271186440678
0.02,1044,57.0,0.5776173285198556
0.02,1044,33.5,0.6
0.02,1044,27.0,0.652317880794702
0.02,1044,32.75,0.5864406779661017
0.02,1044,59.0,0.5890909090909091
0.02,1044,44.5,0.6219081272084805
0.02,1044,8.0,0.61875
0.02,1044,90.5,0.5580524344569289
0.02,1044,62.0,0.5760869565217391
0.02,1044,71.5,0.5985130111524164
0.02,1044,10.25,0.6466876971608833
0.02,1044,27.75,0.5986622073578596
0.02,1044,80.25,0.5882352941176471
0.02,1044,79.5,0.6125461254612546
0.02,1044,4.5,0.6871165644171779
0.02,1044,76.0,0.5904059040590406
0.02,1044,65.0,0.5818181818181818
0.02,1044,87.5,0.5687732342007435
0.02,1044,97.75,0.5703422053231939
0.02,1044,39.5,0.6055363321799307
0.02,1044,56.25,0.5667870036101083
0.02,1044,94.25,0.5665399239543726
0.02,1044,24.0,0.6274509803921569
0.02,1044,72.25,0.5762081784386617
0.02,1044,38.0,0.6185567010309279
0.02,1044,49.0,0.5949820788530465
0.02,1044,70.75,0.6111111111111112
0.02,1044,84.0,0.5888888888888889
0.02,1044,58.5,0.6072727272727273
0.02,1044,11.0,0.6088328075709779
0.02,1044,8.75,0.639751552795031
0.02,1044,5.0,0.6848484848484848
0.02,1044,5.75,0.6153846153846154
0.02,1044,68.0,0.6007326007326007
0.02,1044,95.0,0.5833333333333334
0.02,1044,59.75,0.6340579710144928
0.02,1044,49.75,0.6330935251798561
0.02,1044,61.25,0.5905797101449275
0.02,1044,78.75,0.6102941176470589
0.02,1044,1.5,0.6342857142857142
0.02,1044,92.0,0.5676691729323309
0.02,1044,63.5,0.6167883211678832
0.02,1044,28.5,0.5866666666666667
0.02,1044,54.75,0.592057761732852
0.02,1044,40.25,0.5993031358885017
0.02,1044,0.0,1.0
0.02,1044,47.5,0.6148409893992933
0.02,1044,11.75,0.6075949367088608
0.02,1044,46.0,0.5598591549295775
0.02,1044,51.75,0.5827338129496403
0.02,1044,77.25,0.5608856088560885
0.02,1044,62.75,0.6072727272727273
0.02,1044,13.75,0.6495176848874598
0.02,1044,89.75,0.5932835820895522
0.02,1044,57.75,0.5854545454545454
0.02,1044,15.25,0.6527331189710611
0.02,1044,43.75,0.5915492957746479
0.02,1044,69.25,0.5919117647058824
0.02,1044,7.25,0.6439628482972136
0.02,1044,42.25,0.5929824561403508
0.02,1044,22.0,0.6245954692556634
0.02,1044,23.25,0.6254071661237784
0.02,1044,73.0,0.5650557620817844
0.02,1044,36.5,0.613013698630137
0.02,1044,83.25,0.5719557195571956
0.02,1044,43.0,0.5894736842105263
0.02,1044,60.5,0.6086956521739131
0.02,1044,52.5,0.6007194244604317
0.02,1044,26.25,0.6456953642384106
0.02,1044,30.0,0.5906040268456376
0.02,1044,68.5,0.6072727272727273
0.02,1044,0.75,0.5906593406593407
0.02,1044,41.0,0.5578947368421052
0.02,1044,12.5,0.6325878594249201
0.02,1044,66.5,0.5912408759124088
0.02,1044,85.5,0.5836431226765799
0.02,1044,18.25,0.6516129032258065
0.02,1044,14.5,0.6141479099678456
0.02,1044,29.25,0.568561872909699
0.02,1044,34.25,0.5728813559322034
0.02,1044,89.0,0.587360594795539
0.02,1044,93.5,0.5627376425855514
0.02,1044,95.5,0.571969696969697
0.02,1044,46.75,0.5865724381625441
0.02,1044,41.5,0.6035087719298246
0.02,1044,92.75,0.6015037593984962
0.02,1044,54.0,0.6101083032490975
0.02,1044,32.0,0.576271186440678
0.02,1044,82.5,0.5756457564575646
0.02,1044,67.25,0.5854545454545454
0.02,1044,35.0,0.5986394557823129
0.02,1044,9.5,0.596875
0.02,1044,88.25,0.5985130111524164
0.02,1044,25.5,0.6171617161716172
0.02,1044,3.75,0.649546827794562
0.02,1044,99.25,0.5741444866920152
0.02,1044,37.25,0.6164383561643836
0.02,1044,6.5,0.6242236024844721
0.02,1044,35.75,0.5836177474402731
0.02,1044,45.25,0.5915492957746479
0.02,1044,17.5,0.6064516129032258
0.02,1044,55.5,0.5992779783393501
0.02,1044,78.0,0.5682656826568265
0.02,1044,16.75,0.6451612903225806
0.02,1044,21.25,0.6709677419354839
0.02,1044,97.0,0.5871212121212122
0.02,1044,53.25,0.5812274368231047
0.02,1044,91.25,0.5601503759398496
0.02,1044,96.25,0.5946969696969697
0.02,1044,50.25,0.5878136200716846
0.02,1044,65.75,0.5636363636363636
0.02,1044,100.0,0.5779467680608364
0.02,1044,86.75,0.5687732342007435
0.02,1044,3.0,0.6428571428571429
0.02,1044,22.75,0.5941558441558441
0.02,1044,86.25,0.5910780669144982
0.02,1044,16.0,0.6012861736334405
0.02,1044,81.75,0.5977859778597786
0.02,1044,51.0,0.6021505376344086
0.02,1044,74.5,0.5925925925925926
0.02,1044,48.25,0.6156583629893239
0.02,1044,13.25,0.6346153846153846
0.02,1094,17.25,0.5394736842105263
0.02,1094,71.25,0.5172413793103449
0.02,1094,82.75,0.48846153846153845
0.02,1094,25.75,0.5088967971530249
0.02,1094,59.0,0.5056179775280899
0.02,1094,32.5,0.5376344086021505
0.02,1094,20.75,0.5322033898305085
0.02,1094,1.75,0.5744047619047619
0.02,1094,63.25,0.49812734082397003
0.02,1094,97.5,0.4591439688715953
0.02,1094,64.5,0.4774436090225564
0.02,1094,54.0,0.5
0.02,1094,68.0,0.4904214559386973
0.02,1094,16.0,0.5789473684210527
0.02,1094,16.5,0.5361842105263158
0.02,1094,62.0,0.49812734082397003
0.02,1094,26.5,0.5516014234875445
0.02,1094,47.75,0.4889705882352941
0.02,1094,28.25,0.5195729537366548
0.02,1094,22.75,0.5261324041811847
0.02,1094,27.5,0.5
0.02,1094,49.75,0.5018450184501845
0.02,1094,37.5,0.5181159420289855
0.02,1094,6.75,0.5527950310559007
0.02,1094,92.75,0.49416342412451364
0.02,1094,94.5,0.46303501945525294
0.02,1094,76.0,0.5096525096525096
0.02,1094,52.25,0.49070631970260226
0.02,1094,60.0,0.5056603773584906
0.02,1094,8.5,0.5862068965517241
0.02,1094,23.25,0.5298245614035088
0.02,1094,67.5,0.5095785440613027
0.02,1094,84.75,0.5019157088122606
0.02,1094,96.25,0.4591439688715953
0.02,1094,66.75,0.5038167938931297
0.02,1094,3.75,0.5398773006134969
0.02,1094,63.75,0.4924812030075188
0.02,1094,54.5,0.5
0.02,1094,73.5,0.5038759689922481
0.02,1094,89.0,0.46511627906976744
0.02,1094,82.25,0.528957528957529
0.02,1094,33.25,0.5215827338129496
0.02,1094,47.25,0.5
0.02,1094,92.0,0.47470817120622566
0.02,1094,79.25,0.5
0.02,1094,20.25,0.5656565656565656
0.02,1094,60.75,0.5056179775280899
0.02,1094,32.0,0.5232974910394266
0.02,1094,97.0,0.49612403100775193
0.02,1094,41.0,0.47101449275362317
0.02,1094,59.5,0.48880597014925375
0.02,1094,70.5,0.5057471264367817
0.02,1094,49.0,0.4944649446494465
0.02,1094,9.25,0.5849056603773585
0.02,1094,7.25,0.5736677115987461
0.02,1094,4.25,0.56656346749226
0.02,1094,5.0,0.5524691358024691
0.02,1094,57.0,0.503731343283582
0.02,1094,95.75,0.4708171206225681
0.02,1094,86.5,0.5
0.02,1094,79.75,0.4883720930232558
0.02,1094,50.25,0.5148148148148148
0.02,1094,41.75,0.5089605734767025
0.02,1094,51.5,0.5092936802973977
0.02,1094,66.25,0.5057034220532319
0.02,1094,1.25,0.5988857938718662
0.02,1094,77.25,0.49615384615384617
0.02,1094,53.25,0.5055762081784386
0.02,1094,24.0,0.5123674911660777
0.02,1094,46.0,0.5018315018315018
0.02,1094,33.75,0.5018050541516246
0.02,1094,0.0,1.0
0.02,1094,40.0,0.5108695652173914
0.02,1094,9.75,0.5759493670886076
0.02,1094,38.75,0.5018050541516246
0.02,1094,43.5,0.4855072463768116
0.02,1094,65.0,0.48872180451127817
0.02,1094,52.75,0.5055762081784386
0.02,1094,11.75,0.5623003194888179
0.02,1094,75.5,0.4980694980694981
0.02,1094,48.5,0.5294117647058824
0.02,1094,13.0,0.5935483870967742
0.02,1094,36.75,0.5434782608695652
0.02,1094,93.75,0.49612403100775193
0.02,1094,58.25,0.49063670411985016
0.02,1094,6.25,0.5603715170278638
0.02,1094,35.5,0.5181159420289855
0.02,1094,18.5,0.5353535353535354
0.02,1094,90.75,0.49416342412451364
0.02,1094,19.75,0.5488215488215489
0.02,1094,98.25,0.47674418604651164
0.02,1094,61.25,0.50187265917603
0.02,1094,30.75,0.5
0.02,1094,70.0,0.5019157088122606
0.02,1094,36.25,0.4891304347826087
0.02,1094,87.75,0.4844961240310077
0.02,1094,51.0,0.5092936802973977
0.02,1094,44.25,0.5217391304347826
0.02,1094,22.0,0.5224913494809689
0.02,1094,25.25,0.5444839857651246
0.02,1094,57.75,0.49814126394052044
0.02,1094,0.5,0.5680628272251309
0.02,1094,98.75,0.45136186770428016
0.02,1094,34.25,0.5107913669064749
0.02,1094,10.5,0.5238095238095238
0.02,1094,55.75,0.49070631970260226
0.02,1094,87.0,0.49034749034749037
0.02,1094,71.75,0.47692307692307695
0.02,1094,15.25,0.5475409836065573
0.02,1094,12.25,0.5737179487179487
0.02,1094,95.0,0.4591439688715953
0.02,1094,24.5,0.5177304964539007
0.02,1094,28.75,0.5070921985815603
0.02,1094,74.75,0.5019455252918288
0.02,1094,78.5,0.5019305019305019
0.02,1094,80.25,0.5038461538461538
0.02,1094,39.25,0.48188405797101447
0.02,1094,35.0,0.5126353790613718
0.02,1094,78.0,0.525096525096525
0.02,1094,45.5,0.5036764705882353
0.02,1094,27.0,0.5231316725978647
0.02,1094,69.25,0.4942528735632184
0.02,1094,56.5,0.4925373134328358
0.02,1094,29.5,0.5071428571428571
0.02,1094,8.0,0.554858934169279
0.02,1094,74.25,0.49612403100775193
0.02,1094,21.5,0.5172413793103449
0.02,1094,3.0,0.5487804878048781
0.02,1094,83.5,0.5038461538461538
0.02,1094,90.25,0.490272373540856
0.02,1094,31.25,0.5338078291814946
0.02,1094,5.5,0.5403726708074534
0.02,1094,30.0,0.5376344086021505
0.02,1094,38.0,0.49097472924187724
0.02,1094,85.25,0.5076923076923077
0.02,1094,14.75,0.5454545454545454
0.02,1094,46.75,0.5147058823529411
0.02,1094,65.75,0.4810606060606061
0.02,1094,93.25,0.5077519379844961
0.02,1094,14.0,0.5663430420711975
0.02,1094,17.75,0.5589225589225589
0.02,1094,81.5,0.47104247104247104
0.02,1094,44.75,0.5218978102189781
0.02,1094,76.75,0.5019305019305019
0.02,1094,81.0,0.4807692307692308
0.02,1094,100.0,0.5097276264591439
0.02,1094,42.25,0.4981949458483754
0.02,1094,55.25,0.49814126394052044
0.02,1094,84.0,0.5135135135135135
0.02,1094,73.0,0.4844961240310077
0.02,1094,88.25,0.49612403100775193
0.02,1094,99.5,0.46484375
0.02,1094,86.0,0.4846153846153846
0.02,1094,2.5,0.5365853658536586
0.02,1094,89.5,0.5136186770428015
0.02,1094,19.0,0.5387205387205387
0.02,1094,72.5,0.5057915057915058
0.02,1094,13.5,0.535483870967742
0.02,1094,68.75,0.4942528735632184
0.02,1094,91.5,0.4785992217898833
0.02,1094,43.0,0.52
0.02,1094,62.5,0.5263157894736842
0.02,1094,40.5,0.5018050541516246
0.02,1094,11.0,0.5506329113924051
0.02,1099,17.5,0.5871212121212122
0.02,1099,73.0,0.5246636771300448
0.02,1099,85.0,0.5258215962441315
0.02,1099,26.5,0.5425101214574899
0.02,1099,60.5,0.5330396475770925
0.02,1099,33.25,0.5208333333333334
0.02,1099,21.5,0.5642023346303502
0.02,1099,2.0,0.5925925925925926
0.02,1099,64.75,0.5132743362831859
0.02,1099,100.0,0.5414634146341464
0.02,1099,66.0,0.5398230088495575
0.02,1099,55.25,0.5307017543859649
0.02,1099,69.75,0.5066666666666667
0.02,1099,16.25,0.5789473684210527
0.02,1099,17.0,0.5880149812734082
0.02,1099,63.5,0.5132743362831859
0.02,1099,27.0,0.5282258064516129
0.02,1099,49.0,0.5327510917030568
0.02,1099,29.0,0.563265306122449
0.02,1099,23.25,0.5764705882352941
0.02,1099,28.25,0.540650406504065
0.02,1099,51.0,0.5327510917030568
0.02,1099,38.25,0.5170940170940171
0.02,1099,7.0,0.5955882352941176
0.02,1099,95.0,0.5355450236966824
0.02,1099,96.75,0.4855769230769231
0.02,1099,78.0,0.5495495495495496
0.02,1099,53.5,0.5330396475770925
0.02,1099,61.75,0.5374449339207048
0.02,1099,8.75,0.5919117647058824
0.02,1099,24.0,0.5669291338582677
0.02,1099,69.25,0.5446428571428571
0.02,1099,86.75,0.49295774647887325
0.02,1099,98.75,0.4878048780487805
0.02,1099,68.5,0.5466666666666666
0.02,1099,3.75,0.6268115942028986
0.02,1099,65.5,0.5155555555555555
0.02,1099,56.0,0.5263157894736842
0.02,1099,75.5,0.5454545454545454
0.02,1099,91.25,0.5188679245283019
0.02,1099,84.25,0.5069767441860465
0.02,1099,34.0,0.5458333333333333
0.02,1099,48.5,0.5327510917030568
0.02,1099,94.25,0.5188679245283019
0.02,1099,81.25,0.5391705069124424
0.02,1099,20.75,0.59765625
0.02,1099,62.25,0.5309734513274337
0.02,1099,32.75,0.5541666666666667
0.02,1099,99.25,0.5121951219512195
0.02,1099,42.25,0.5512820512820513
0.02,1099,61.0,0.5198237885462555
0.02,1099,72.25,0.5605381165919282
0.02,1099,50.25,0.5394736842105263
0.02,1099,9.5,0.5808823529411765
0.02,1099,7.5,0.6139705882352942
0.02,1099,4.5,0.6273062730627307
0.02,1099,5.0,0.583941605839416
0.02,1099,58.5,0.5394736842105263
0.02,1099,98.0,0.5024154589371981
0.02,1099,88.75,0.5283018867924528
0.02,1099,81.75,0.543778801843318
0.02,1099,51.5,0.5154185022026432
0.02,1099,42.75,0.5211864406779662
0.02,1099,52.75,0.5022026431718062
0.02,1099,68.0,0.5244444444444445
0.02,1099,1.25,0.6216216216216216
0.02,1099,79.25,0.5136363636363637
0.02,1099,54.75,0.5594713656387665
0.02,1099,24.5,0.5731225296442688
0.02,1099,47.25,0.5347826086956522
0.02,1099,34.5,0.5042016806722689
0.02,1099,0.0,1.0
0.02,1099,41.0,0.5341880341880342
0.02,1099,10.0,0.5799256505576208
0.02,1099,39.5,0.5512820512820513
0.02,1099,44.75,0.5128205128205128
0.02,1099,66.75,0.5110132158590308
0.02,1099,54.0,0.5374449339207048
0.02,1099,12.0,0.5970149253731343
